ZT00.WT	ZT03.WT	ZT06.WT	ZT09.WT	ZT12.WT	ZT15.WT	ZT18.WT	ZT21.WT	ZT24.WT	ZT27.WT	ZT30.WT	ZT33.WT	ZT36.WT	ZT39.WT	ZT42.WT	ZT45.WT	Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names	Proteins	nb.timepoints	mean	amp	relamp	phase	pval	qv	amp.12h	relamp.12h	phase.12h	pval.12h	qv.12h	ZT00.Cry.KO	ZT06.Cry.KO	ZT12.Cry.KO	ZT18.Cry.KO	ZT00.Bmal.WT	ZT06.Bmal.WT	ZT12.Bmal.WT	ZT18.Bmal.WT	ZT00.Bmal.KO	ZT06.Bmal.KO	ZT12.Bmal.KO	ZT18.Bmal.KO
0.08960503	-0.2379307	-0.3730635	-0.3632271	0.03646666	0.1700206	0.4700691	0.2857589	0.1579947	-0.0244615	-0.2907782	-0.3523065	0.06264055	0.06333376	0.4126542	0.2586495	Q05421	Q05421	Cytochrome P450 2E1	Cyp2e1	1	16	0.02283909375	0.717966221853534	0.245201676163644	18.9252387639591	2.32074188796045e-07	8.88844143088853e-05	0.0477808378287554	0.00742909168247452	1.60082202222632	0.974242126005337	0.999803072804349	0.0563411759565306	-0.0699770704115563	0.203452080837997	-0.134483821510794	1.60871619184624	-0.170694233687083	0.189762569409274	0.171985919943983	-0.213005038545048	-0.268673924548358	-0.990882270141078	0.683367647477913
-0.05575094	0.01684764	0.08759541	0.1126931	0.1521314	0.09656061	0.06208313	-0.005328146	-0.05602856	-0.05018827	0.086247	0.08558859	0.154522	0.1463716	0.02233174	-0.03717139	Q8BTS0;Q61656;B1ARB9;B1ARC0;B1ARB8	Q8BTS0;Q61656	Probable ATP-dependent RNA helicase DDX5	Ddx5	5	16	0.051156557125	0.196670026628888	0.0679190911778482	11.6872913128471	2.94071935944216e-07	0.000103243755511082	0.0207859736160497	0.00647342216727864	4.65567841299042	0.936357075449159	0.999803072804349	-0.0686020273786715	0.0285723261293522	0.0429323280810805	-0.0130691500195213	-0.0781999199213715	-0.131457785479088	-0.0564448010196681	-0.0585243118408003	-0.232537969008518	-0.127237061924814	-0.299479127980384	-0.226385217270386
0.1111341	0.5122667	0.7113698	0.8532926	0.6766876	0.394904	0.3000576	0.231244	0.2176921	0.3241118	0.7624363	0.7890127	0.6628941	0.4494342	0.4058911	0.1550038	Q6PCM1;Q6PCM1-2	Q6PCM1	Lysine-specific demethylase 3A	Kdm3a	2	16	0.47233953125	0.630035687090135	0.219041165664808	9.27262040070412	3.37654914201827e-07	0.000109426165656331	0.154609551229979	0.0583660054864811	7.14083114718435	0.696439016152735	0.999803072804349	0.404782806395818	0.757720669566582	0.49583727508475	0.318127995897541	0.388128873105067	0.56353962940801	0.485296990459126	0.355922229283975	0.141509674196597	0.492078535042672	0.352307883071777	0.150817364921938
0.04443425	-0.03913844	-0.193961	-0.3148704	-0.212258	0.05529143	0.06666908	0.1567719	0.05487181	0.03253625	-0.1628546	-0.1973622	-0.2603871	0.02838102	0.130555	0.1486407	Q6PAQ4;A2ALB2;A2ALB1	Q6PAQ4;A2ALB2;A2ALB1	RNA exonuclease 4	Rexo4	3	16	-0.04141751875	0.403926497378297	0.137805456888166	20.816451848353	6.40022908326768e-07	0.000179761100852045	0.0888403350219573	0.0268978592145106	4.23256444941291	0.751585656273007	0.999803072804349	0.070587712098747	0.00550716593148895	0.0516832344200499	0.394297075963707	0.194129756521541	-0.183708816875412	-0.169540231459797	0.10995027330894	0.201426849284031	0.0200332132942589	0.0182057861739888	0.0355496128492439
-0.1997508	-0.1914362	-0.565987	-0.7788814	-1.20833	-1.141629	-0.6828429	-0.132511	-0.2403754	-0.2761988	-0.5123786	-0.7566817	-1.331763	-1.229711	-0.4618429	-0.4235244	Q6EJB6	Q6EJB6	U3 small nucleolar RNA-associated protein 14 homolog B	Utp14b	1	16	-0.63336525625	1.05021231479479	0.34240479719671	0.657751647325046	6.05497588560823e-07	0.000179761100852045	0.265974001326856	0.0576747892166066	7.48757115922344	0.682609879325777	0.999803072804349	0.134793803412827	-0.456595905126213	-0.593210331037094	0.147665505584577	-0.515308759741889	-0.533164620915383	-1.39736488547838	-0.739070392796514	-0.744333347381359	-0.543594864252601	-1.00898878322725	-0.557973676427615
-0.4164074	-0.0724488	-0.5862123	-0.4051211	-0.6983073	-1.490159	-1.630126	-1.304277	-0.809826	0.01033776	-0.1721035	-0.2265085	-0.7271799	-1.603074	-1.478402	-1.424976	O89053;G3UYK8;D3YW57;D3YXM2;G3UX53	O89053;G3UYK8	Coronin-1A	Coro1a	5	16	-0.81467444	1.50956104811947	0.488678013123441	5.45454212084815	1.09916755624512e-06	0.00027239958320357	0.308096016976152	0.0811580778317232	0.320024226044138	0.784719691152798	0.999803072804349	-0.104470857762917	0.682765404982122	-0.0679140140884663	-0.237074171302158	-0.285343030159256	0.117302178171264	0.427110331579419	-0.927137938968504	-0.604166234694249	0.0050872453577747	-1.58125482322536	-0.97592361080838
-0.09504669	-0.1182268	-0.3524196	-0.600365	-0.5297709	-0.3426685	0.005217574	0.1495846	-0.1327743	-0.002018352	-0.3440331	-0.549817	-0.6605636	-0.3001823	-0.1094274	0.06331875	Q9CWI3	Q9CWI3	BRCA2 and CDKN1A-interacting protein	Bccip	1	16	-0.244949538625	0.646096673132028	0.219073180920089	22.1779639514899	1.04088638688159e-06	0.00027239958320357	0.160397391825753	0.0480452015060428	5.47490926278414	0.696003447315286	0.999803072804349	-0.266396773024554	-0.398897571202473	-0.0806576633452252	-0.140909506541662	0.132135157067104	-0.50741409901544	-0.625738061908648	0.0368366438101145	-0.131326074606591	-0.546561135685249	-0.570754355133868	-0.772223505562853
-0.002162436	0.07322625	0.09682286	0.1169423	0.1073836	0.02495682	-0.03506084	-0.05533457	-0.03477915	0	0.08963569	0.08496103	0.08078959	0.006144506	-0.08161233	-0.02573757	Q60973;A2AFI9;A2AFJ1;F6ZLC6;F6U539	Q60973;A2AFI9;A2AFJ1	Histone-binding protein RBBP7	Rbbp7	5	16	0.027885984375	0.165918025031851	0.0574259654613179	8.43802183581654	1.20633289866902e-06	0.000282348916782922	0.0207753710540257	0.0070214715033722	11.6181712315057	0.91392223130447	0.999803072804349	-0.085968453862165	-0.0989584800881688	-0.0308304301532745	-0.0250287944915224	-0.147046143417315	0.0351799886367429	0.00116905651495265	-0.00848688896549116	0.134730445338076	0.0796152240075306	0.124046981136287	-0.0299828662157143
-0.4325318	-0.103934	-0.06543438	0.1070728	0.005956171	-0.3930866	-0.5462648	-0.4746697	-0.4007565	-0.4209404	-0.0586628	0.09978814	-0.03322923	-0.2116352	-0.3922075	-0.6145685	Q7TPQ3;Q7TPQ3-5;Q7TPQ3-2;Q7TPQ3-3;F7D4T4	Q7TPQ3;Q7TPQ3-5;Q7TPQ3-2;Q7TPQ3-3	E3 ubiquitin-protein ligase SHPRH	Shprh	5	16	-0.2459440186875	0.610848401214906	0.212156616323861	8.86590719551174	1.33541606655983e-06	0.000296110941495609	0.079814035907177	0.0363428995853144	10.3084342071862	0.906782558128144	0.999803072804349	-0.268075022534324	-0.00144197417390632	-0.179001399099244	-0.753946772087765	-0.473942729846573	-0.147697443613871	-0.210513551800469	-0.549324163967891	-0.381726358625599	-0.321004474471124	-0.351402183629964	-0.772561353475149
-0.1059462	0.4251525	0.09272476	-0.0586628	-0.5737623	-0.5514914	-0.3417581	-0.04697992	0.02485411	0.2187158	0.1608466	-0.2429378	-0.5581696	-0.5230601	-0.325962	-0.1420866	E9Q1P8	E9Q1P8		Irf2bp2	1	16	-0.159282690625	0.779903370792368	0.269663817497736	2.74986979415772	1.58838750486597e-06	0.000318660788476207	0.200281011288067	0.0705471240095771	5.85686590939674	0.68052960994596	0.999803072804349	-0.173511248063922	0.0584879881223381	0.173823737910922	-0.00949050294745244	-0.0640550644104434	0.0699363927556543	-0.233888060174277	-0.457436697772369	-0.0639170536923114	0.0258672078150825	-0.0586628393785599	-0.342782281956128
-0.5824597	0.14264	0.06327347	0.131898	-0.07423148	-0.6585543	-0.8811164	-0.4421208	-0.3992258	0.1209844	0.115488	0.1423533	-0.316725	-0.514602	-0.6288203	-0.5583656	O09053	O09053	Werner syndrome ATP-dependent helicase homolog	Wrn	1	16	-0.271224013125	0.909332770883484	0.310591008442637	6.50146209940049	1.51763020328293e-06	0.000318660788476207	0.0469821829565491	0.0242604753804161	8.57509001530353	0.984953952481076	0.999803072804349	0.11320796060239	-0.178873958169795	-0.152507948364903	-0.471239495338241	-0.447737871053567	-0.055889758196283	-0.188907266642588	-0.629100118160383	-0.605115001689437	-0.0837920324938865	-0.491083453718256	-0.626672752605993
-0.6559014	-0.2907782	-0.1027253	0.1548432	-0.06653696	-0.4818156	-0.7241264	-0.6499373	-0.6961719	-0.531369	-0.1548424	-0.153935	-0.254594	-0.3774015	-0.6061579	-1.035905	Q8VHN8;Q8VHN8-2;Q8VHN8-3;E9Q9G1;Q6P3D0	Q8VHN8;Q8VHN8-2;Q8VHN8-3	Protein syndesmos	Nudt16l1	5	16	-0.41420966625	0.793740196127444	0.272454181511265	8.91985872706013	1.82837342166649e-06	0.000350133510249133	0.021356719901397	0.0243485004368854	5.92016796568432	0.995917757669972	0.999803072804349	-0.792522224140518	-0.679153520838089	-0.535654860496786	-1.24013111833075	-0.643117340752295	-0.172487515510134	-0.0506061736907874	-0.47227980043155	-0.234256047688296	0.0793408314587743	-0.0912597661926783	-0.468635445967137
-1.009777	-0.2514464	-0.212009	0.3607123	0.2672012	-0.2422062	-0.2701102	-0.9962441	-0.6591939	-0.4958998	0.04489555	NA	0.300324	0.1382351	-0.4054478	-0.9219695	P70371	P70371	Telomeric repeat-binding factor 1	Terf1	1	15	-0.290195716666667	1.22573634931166	0.401837965012186	10.4907424047866	1.9263610927799e-06	0.000352859099299205	0.294608076617678	0.0563541963044755	3.42283558289686	0.732405121230404	0.999803072804349	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.430781140335872	NA	NA
-0.1607912	0.08793271	0.1279829	0.3096991	0.4131152	0.1038754	0.07710188	-0.138028	-0.0692898	0.01829346	0.1591219	0.1802011	0.2984953	0.2094448	0.08940548	-0.09464151	Q5RJ54	Q5RJ54	Zinc finger protein 187	Znf187	1	16	0.10074492	0.417755802861116	0.144545072897963	10.8749489883365	2.06108970993956e-06	0.000361807122832307	0.0411747479094727	0.0139109346740414	2.67469822745107	0.946532249219608	0.999803072804349	0.0755656151597796	0.157865919894377	0.337065360124463	-0.0312540254705008	NA	NA	NA	NA	NA	NA	NA	NA
-0.01891905	0.1029455	0.1811494	0.1696798	0.1183354	-0.1282935	-0.1255188	-0.095722	0.01349442	0.06836236	0.1556304	0.09092582	0.1186329	-0.03012422	-0.05032762	-0.06515872	G3UZM1;Q69ZK6;G3UZX8;G3UYW3	G3UZM1;Q69ZK6	Probable JmjC domain-containing histone demethylation protein 2C	Jmjd1c	4	16	0.031568255625	0.272025463205051	0.0940379644100294	7.09355773728272	2.228310734528e-06	0.000375514924982658	0.0279800024550366	0.00912734736759886	10.3038841666222	0.941994388830788	0.999803072804349	0.0554863432955578	0.0494718636173297	-0.0298415571367151	-0.116897018288262	0.00303284518905779	0.182687825168496	-0.109159938961111	-0.025879273023259	-0.323658291026245	0.213587645732535	-0.0280032784727525	-0.16658691407045
-0.4538599	-0.7534333	-0.460795	0.03988871	0.2511781	0.03218211	0.02876362	-0.3418719	-0.8432603	-0.6436715	-0.4643545	-0.2838032	0.01868802	0.1680579	-0.143524	-0.1772162	E9QKL0;Q99NG0	E9QKL0;Q99NG0	Helicase ARIP4	Rad54l2	2	16	-0.25168945875	0.844256333750541	0.284314081024032	14.0746005241158	2.84510268831676e-06	0.000461016062533789	0.108511686542994	0.0266077151668604	9.05569497745119	0.911207359147581	0.999803072804349	0.0169790542760219	-0.406971970816723	0.251779236209104	-0.158337027167101	-0.199248306840202	-0.519743173418173	-0.393855477339029	-0.0326651122818301	-0.812539297917327	NA	NA	NA
1.074851	1.72547	0.6265578	-0.6847289	-1.431516	-0.6357079	-0.1514692	0.6107196	1.169777	2.018527	0.8471546	-0.7459686	-1.229957	-0.4080597	0.6899624	0.7835886	O08750	O08750	Nuclear factor interleukin-3-regulated protein	Nfil3	1	16	0.26620004375	2.63703483966452	0.816414507804702	0.848200153476241	2.98688360286828e-06	0.000466064467366077	0.9147871585289	0.358714807820661	4.38641953362268	0.492131580893758	0.999803072804349	0.117646496798408	0.631175787710847	0.140046349332579	0.504877936454842	0.622287629197724	0.412270180576986	-0.94508326388049	0.349106798653224	-0.450591031925189	1.1664055152299	0.451918543951958	0.576325025143046
-0.6379348	-0.1273692	-0.04222413	0.1514902	0.2790562	-0.1834547	-0.2200823	-0.3413026	-0.3634514	-0.2006298	0.04883003	0.08564982	0.1829007	0.09044956	-0.3109217	-0.4993739	Q8K1K3;Q9QXG9	Q8K1K3;Q9QXG9	TERF1-interacting nuclear factor 2	Tinf2	2	16	-0.13052300125	0.661671009997174	0.225730770601394	10.3093506678752	3.21070151661659e-06	0.000466437430672611	0.0457875475152058	0.01568631610921	3.15691931396608	0.973619426376814	0.999803072804349	-0.0725860470685965	-0.387803664533329	-0.532466582865738	-0.501209824411169	-0.563158130402808	-0.846152284131682	0.220546952532338	0.182851579841251	0.199454153711718	0.479814133946972	0.0153741953908262	0.0890217938805319
-1.973501	-3.567667	-1.917546	0.4690303	1.060999	0.6262683	-0.5148039	-0.989793	-1.819137	-2.614027	-1.75262	0.3324802	0.9653335	0.2684344	-0.2406196	-0.6894781	Q9JLC6	Q9JLC6	Thyrotroph embryonic factor	Tef	1	16	-0.77229043125	3.50158732565369	0.975915781339577	13.7407262599793	3.17864957785349e-06	0.000466437430672611	1.28727198851094	0.384732380534356	10.0364970658189	0.449102245898093	0.999803072804349	0.487762998218851	0.0659893323663972	0.54907118937541	0.464962318217614	NA	-1.27899576680628	1.11813181256709	-1.07272323102162	-1.47186376840765	-1.58520292985943	-1.32140863116356	NA
-0.5226584	-0.5866926	-0.444879	-0.3374256	-0.07997543	-0.1526378	-0.3226204	-0.3851549	-0.4971269	-0.5341612	-0.379621	-0.3159139	-0.2412301	-0.1487389	-0.2936059	-0.2606279	Q64127;Q64127-2;E9Q1U8	Q64127;Q64127-2;E9Q1U8	Transcription intermediary factor 1-alpha	Trim24	3	16	-0.343941870625	0.374893177530597	0.129549646142134	14.1285967972676	3.79509624417583e-06	0.000532958015890426	0.0396096522985252	0.0136301917926111	10.3004160786232	0.939673830213474	0.999803072804349	-0.354790649231071	-0.371391583924212	-0.354226457349926	-0.362441834125644	-0.559344966541886	-0.471655707397641	-0.104470857762917	-0.105141660323423	-0.0844725169369015	-0.367147374657944	0.176152833173884	0.0669410828402037
0.09126391	-0.3006508	NA	NA	-1.277687	0.5838521	1.34066	1.060608	0.4510702	-1.769645	NA	-2.018421	-1.248656	0.3875437	0.9998846	1.183671	O54943	O54943	Period circadian protein homolog 2	Per2	1	13	-0.0397312530769231	3.52706564204872	1.19503671148132	19.4936642039796	4.7105266365883e-06	0.000601377233937773	1.55598322998037	0.531406531875987	6.50241444199398	0.309428562025126	0.999803072804349	NA	NA	NA	0.267201149668559	0.798642159067036	-2.39050260803321	-1.51101253926794	1.07518559655015	NA	NA	NA	0.45971477532473
-0.03139513	1.298282	1.108425	0.868674	0.8364755	0.03436718	0.03812484	-0.6178627	-0.06460693	0.9745175	0.874587	1.116473	0.881348	0.1179596	-0.4467856	-0.7430409	P09450	P09450	Transcription factor jun-B	Junb	1	16	0.3903463975	1.70176222356785	0.531929429642225	7.5459695825055	4.64179864508894e-06	0.000601377233937773	0.45037710361465	0.112947984592664	2.94966890085983	0.671389164000968	0.999803072804349	0.562175701118391	0.855823075653473	0.42226906850992	0.857599633035218	NA	0.94761193051527	0.726663152849778	NA	1.58380880610479	-0.447632089989554	NA	NA
0.4822304	0.4823514	0.5158721	0.4230813	0.03674785	-0.03083044	0.1039065	0.4087227	0.426354	0.5299474	0.5283443	0.1831955	-0.03139513	-0.03520166	0.2633518	0.2336847	P27889-2;P27889-4;F6XBL0;F6ZH76	P27889-2;P27889-4;F6XBL0		Hnf1b	4	16	0.28252267	0.551109015502664	0.1864506185972	2.65970706444349	4.47041037001291e-06	0.000601377233937773	0.145559263664862	0.0449600591840198	7.04308082799295	0.672216626614035	0.999803072804349	0.245728179075317	0.366001588361605	0.235314147477866	0.0335104675756452	0.365871442474959	0.181542062604306	-0.0941009164388665	0.167182881742078	0.253773238823062	0.647535240739691	0.187608568856912	-0.103128316217225
-0.1930779	0.08545081	0.2375916	0.3600084	0.2889104	0.1332423	-0.06170706	-0.111432	-0.05172008	0.05098061	0.2804047	0.5118141	0.2938895	0.4561873	0.02233174	-0.1360601	A2AKX3;A2AKX3-2;F6R186	A2AKX3;A2AKX3-2	Probable helicase senataxin	Setx	3	16	0.135425895	0.548811666784061	0.188934430740628	10.1374260396583	5.76433036560802e-06	0.000712812598660143	0.043360542859312	0.00931495729085056	4.80565785855592	0.966258999644754	0.999803072804349	-0.0254540964277491	0.0389249629638234	0.0487553895980448	-0.312084261514754	-0.363002822988679	0.283755330968675	-0.00187428553135083	-0.0227583975781576	-0.692873507463998	0.0461760460588333	-0.525768218887901	-0.379288249971929
0.08260643	0.2579938	0.2158646	0.03171017	-0.1116991	-0.6260186	-0.3561438	-0.05810868	0.03809518	0.05466199	0.2600309	-0.06129241	-0.2591821	-0.3215818	-0.2589409	-0.1280294	G3UWA5	G3UWA5		Zfp385a	1	16	-0.0775021075	0.612265886472248	0.207217587255539	3.91391468412374	5.92177568314859e-06	0.000712812598660143	0.108416982064146	0.0281725420152079	8.50570202844764	0.840183665794782	0.999803072804349	0.0696486941293497	-0.328262028609413	-0.188654117836729	-0.362441834125644	0.0783199398286101	0.100669665209555	0.172961460963588	-0.0934249594191029	0.399311583089612	0.333297936202319	0.51665627884832	-0.015354834293464
-0.1017845	-0.02261638	-0.3045111	-0.458172	-0.4375474	-0.1625968	-0.1237986	0.007173573	-0.09342498	-0.0439044	-0.2923105	-0.5023306	-0.5037557	-0.2487777	-0.140517	-0.07066408	O55135;A6PWZ2;B1AZQ4;D6RJJ3;D6RG53	O55135	Eukaryotic translation initiation factor 6	Eif6	5	16	-0.2187211354375	0.444462568771036	0.149770800195498	22.400413730974	6.63630537600382e-06	0.000776632070808448	0.152899974771962	0.0475252502962737	3.89199965952383	0.506207848293755	0.999803072804349	-0.0378741656611201	-0.382833229203824	-0.212382570122357	-0.234010733108401	0.159105784453659	-0.439782689475982	-0.602361856630855	-0.301821736339363	-0.229587922740652	-0.422771219320474	-0.562865167656164	-0.562865167656164
-0.6995516	-0.5840003	-0.6473606	0.1718884	0.6945781	NA	-0.08311115	-0.2742915	-0.5715312	-0.8871353	-0.5810137	NA	0.5027913	0.186541	0.04264994	-0.2778657	Q9JJZ6	Q9JJZ6	Krueppel-like factor 13	Klf13	1	14	-0.214815165	1.24054836069581	0.428683493332613	13.6794075179564	9.35478950306017e-06	0.0010651818426052	0.424425544453814	0.163846429558083	10.4915316774224	0.54525977521013	0.999803072804349	-0.239642441878997	-0.125254339031466	0.234227652843934	-0.0571383043935418	-0.5760867241794	-0.911269735607428	0.330229394876851	0.0129265783989383	-0.556012426749704	-0.925011973574323	-0.0828388147248918	-0.260266586997568
0.008319438	-0.06571014	-0.2690332	-0.229711	-0.1826923	0.2343464	0.1709623	0.1639467	0.1516986	-0.1636276	-0.2418402	-0.2866446	-0.1691554	0.2420209	0.2091112	0.04641443	F8WJA0;Q9ESV0	F8WJA0;Q9ESV0	ATP-dependent RNA helicase DDX24	Ddx24	2	16	-0.0238496545	0.49383548407829	0.169659959775921	19.0309979041902	1.03308241938878e-05	0.00109766141341999	0.139095338169369	0.0488785077131078	3.20991586451302	0.642614705697542	0.999803072804349	0.178044935298647	0.0814153132190387	0.175109976020602	0.526472822843241	0.38858207573944	-0.310572794597154	-0.15224833075742	0.276764743284138	-0.201884742839857	-0.0788830465219891	-0.0636409926426959	0.410485770898803
